"trans_date","change_type","addon_or_removal","site","urbanrural","city","site_type","terms","ns","nsptw","nearby","week_diff"
"2013-01-20","terminal","addon","site 513","rural","Thorsby","Regular",1,7502,-96,"1 | 5 | 10",39
"2013-01-20","terminal","addon","site 46","urban","Calgary","GEC",2,3644,-415,"1 | 5 | 10",13
"2013-01-20","terminal","addon","site 46","urban","Calgary","GEC",1,1600,258,"1 | 5 | 10",26
"2013-01-20","terminal","addon","site 46","urban","Calgary","GEC",1,3201,486,"1 | 5 | 10",39
"2013-01-20","terminal","addon","site 514","rural","Two Hills","Regular",2,4110,177,"1 | 5 | 10",13
"2013-01-20","terminal","addon","site 514","rural","Two Hills","Regular",2,-500,-509,"1 | 5 | 10",26
"2013-01-20","terminal","addon","site 514","rural","Two Hills","Regular",2,-3906,918,"1 | 5 | 10",39
"2013-01-27","terminal","addon","site 346","rural","Olds","GEC",2,-2413,144,"1 | 5 | 10",13
"2013-01-27","terminal","addon","site 346","rural","Olds","GEC",1,11960,311,"1 | 5 | 10",26
"2013-01-27","terminal","addon","site 346","rural","Olds","GEC",1,7155,-334,"1 | 5 | 10",39
"2013-02-03","terminal","addon","site 515","urban","Edmonton","Regular",2,-4794,245,"1 | 5 | 10",13
"2013-02-03","terminal","addon","site 515","urban","Edmonton","Regular",2,6081,657,"1 | 5 | 10",26
"2013-02-03","terminal","addon","site 515","urban","Edmonton","Regular",1,-8488,-584,"1 | 5 | 10",39
"2013-02-17","terminal","addon","site 516","urban","Calgary","Regular",1,-7441,-746,"1 | 5 | 10",13
"2013-02-17","terminal","addon","site 516","urban","Calgary","Regular",2,-5023,712,"1 | 5 | 10",26
"2013-02-17","terminal","addon","site 516","urban","Calgary","Regular",2,-7922,771,"1 | 5 | 10",39
"2013-02-17","terminal","addon","site 392","rural","Hardisty","Regular",1,5962,-733,"1 | 5 | 10",13
"2013-02-17","terminal","addon","site 392","rural","Hardisty","Regular",1,-5633,-532,"1 | 5 | 10",26
"2013-02-17","terminal","addon","site 392","rural","Hardisty","Regular",2,8323,645,"1 | 5 | 10",39
"2013-02-17","terminal","addon","site 517","urban","Calgary","Regular",1,5063,52,"1 | 5 | 10",13
"2013-02-17","terminal","addon","site 517","urban","Calgary","Regular",2,4097,-163,"1 | 5 | 10",26
"2013-02-17","terminal","addon","site 517","urban","Calgary","Regular",1,-922,291,"1 | 5 | 10",39
"2013-02-17","terminal","addon","site 132","rural","Stettler","Regular",1,-2169,288,"1 | 5 | 10",13
"2013-02-17","terminal","addon","site 132","rural","Stettler","Regular",1,-3837,400,"1 | 5 | 10",26
"2013-02-17","terminal","addon","site 132","rural","Stettler","Regular",2,4617,859,"1 | 5 | 10",39
"2013-02-17","terminal","addon","site 398","urban","Calgary","Regular",2,11637,655,"1 | 5 | 10",13
"2013-02-17","terminal","addon","site 398","urban","Calgary","Regular",2,-8023,-340,"1 | 5 | 10",26
"2013-02-17","terminal","addon","site 398","urban","Calgary","Regular",1,7846,460,"1 | 5 | 10",39
"2013-02-24","terminal","addon","site 518","urban","Edmonton","Regular",1,4642,350,"1 | 5 | 10",13
"2013-02-24","terminal","addon","site 518","urban","Edmonton","Regular",2,-1258,121,"1 | 5 | 10",26
"2013-02-24","terminal","addon","site 518","urban","Edmonton","Regular",1,-3372,-25,"1 | 5 | 10",39
"2013-02-24","terminal","addon","site 380","urban","Edmonton","Regular",2,-4528,445,"1 | 5 | 10",13
"2013-02-24","terminal","addon","site 380","urban","Edmonton","Regular",2,8767,-230,"1 | 5 | 10",26
"2013-02-24","terminal","addon","site 380","urban","Edmonton","Regular",2,8881,640,"1 | 5 | 10",39
"2013-03-03","terminal","addon","site 102","urban","Edmonton","GEC",1,-4867,514,"1 | 5 | 10",13
"2013-03-03","terminal","addon","site 102","urban","Edmonton","GEC",2,-2213,736,"1 | 5 | 10",26
"2013-03-03","terminal","addon","site 102","urban","Edmonton","GEC",1,6581,810,"1 | 5 | 10",39
"2013-03-10","terminal","addon","site 84","rural","Morinville","Regular",1,-8764,-227,"1 | 5 | 10",13
"2013-03-10","terminal","addon","site 84","rural","Morinville","Regular",1,-1815,-439,"1 | 5 | 10",26
"2013-03-10","terminal","addon","site 84","rural","Morinville","Regular",2,-8834,153,"1 | 5 | 10",39
"2013-03-10","terminal","addon","site 348","rural","Leduc","GEC",1,-5096,867,"1 | 5 | 10",13
"2013-03-10","terminal","addon","site 348","rural","Leduc","GEC",2,8029,731,"1 | 5 | 10",26
"2013-03-10","terminal","addon","site 348","rural","Leduc","GEC",2,4416,-463,"1 | 5 | 10",39
"2013-03-10","site","addon","site 519","rural","Elk Point","Regular",2,5292,-256,"1 | 5 | 10",13
"2013-03-10","site","addon","site 519","rural","Elk Point","Regular",1,10612,686,"1 | 5 | 10",26
"2013-03-10","site","addon","site 519","rural","Elk Point","Regular",1,11600,-66,"1 | 5 | 10",39
"2013-03-10","terminal","addon","site 520","rural","Morinville","Regular",1,2833,365,"1 | 5 | 10",13
"2013-03-10","terminal","addon","site 520","rural","Morinville","Regular",2,-8746,-20,"1 | 5 | 10",26
"2013-03-10","terminal","addon","site 520","rural","Morinville","Regular",1,2615,260,"1 | 5 | 10",39
"2013-03-17","terminal","addon","site 250","urban","Calgary","GEC",1,3003,-106,"1 | 5 | 10",13
"2013-03-17","terminal","addon","site 250","urban","Calgary","GEC",2,1967,-462,"1 | 5 | 10",26
"2013-03-17","terminal","addon","site 250","urban","Calgary","GEC",1,2176,918,"1 | 5 | 10",39
"2013-03-17","terminal","addon","site 388","urban","Edmonton","Regular",2,4322,455,"1 | 5 | 10",13
"2013-03-17","terminal","addon","site 388","urban","Edmonton","Regular",2,-3172,-747,"1 | 5 | 10",26
"2013-03-17","terminal","addon","site 388","urban","Edmonton","Regular",1,8120,718,"1 | 5 | 10",39
"2013-03-17","site","removal","site 521","rural","Sedgewick","Regular",2,6745,-707,"1 | 5 | 10",13
"2013-03-17","site","removal","site 521","rural","Sedgewick","Regular",2,-6087,578,"1 | 5 | 10",26
"2013-03-17","site","removal","site 521","rural","Sedgewick","Regular",2,-8030,880,"1 | 5 | 10",39
"2013-03-17","terminal","addon","site 522","rural","Bonnyville","GEC",1,-5459,-430,"1 | 5 | 10",13
"2013-03-17","terminal","addon","site 522","rural","Bonnyville","GEC",1,-5967,179,"1 | 5 | 10",26
"2013-03-17","terminal","addon","site 522","rural","Bonnyville","GEC",1,3060,-287,"1 | 5 | 10",39
"2013-03-24","terminal","addon","site 523","urban","Medicine Hat","Regular",2,4979,-559,"1 | 5 | 10",13
"2013-03-24","terminal","addon","site 523","urban","Medicine Hat","Regular",2,-7621,-34,"1 | 5 | 10",26
"2013-03-24","terminal","addon","site 523","urban","Medicine Hat","Regular",1,-832,-72,"1 | 5 | 10",39
"2013-03-24","terminal","addon","site 207","rural","Cochrane","Regular",1,1147,50,"1 | 5 | 10",13
"2013-03-24","terminal","addon","site 207","rural","Cochrane","Regular",1,4616,407,"1 | 5 | 10",26
"2013-03-24","terminal","addon","site 207","rural","Cochrane","Regular",2,2793,169,"1 | 5 | 10",39
"2013-03-24","terminal","addon","site 240","rural","Fort Saskatchewan","Regular",1,8278,-673,"1 | 5 | 10",13
"2013-03-24","terminal","addon","site 240","rural","Fort Saskatchewan","Regular",1,8218,759,"1 | 5 | 10",26
"2013-03-24","terminal","addon","site 240","rural","Fort Saskatchewan","Regular",1,3624,-120,"1 | 5 | 10",39
"2013-03-24","site","removal","site 524","rural","High River","Regular",1,-67,711,"1 | 5 | 10",13
"2013-03-24","site","removal","site 524","rural","High River","Regular",1,-8873,277,"1 | 5 | 10",26
"2013-03-24","site","removal","site 524","rural","High River","Regular",1,5455,20,"1 | 5 | 10",39
"2013-03-24","terminal","addon","site 119","rural","High River","Regular",2,10981,321,"1 | 5 | 10",13
"2013-03-24","terminal","addon","site 119","rural","High River","Regular",1,7575,-73,"1 | 5 | 10",26
"2013-03-24","terminal","addon","site 119","rural","High River","Regular",1,-4419,371,"1 | 5 | 10",39
"2013-03-24","terminal","addon","site 333","rural","Caroline","Regular",2,1035,79,"1 | 5 | 10",13
"2013-03-24","terminal","addon","site 333","rural","Caroline","Regular",2,244,604,"1 | 5 | 10",26
"2013-03-24","terminal","addon","site 333","rural","Caroline","Regular",1,-9264,-619,"1 | 5 | 10",39
"2013-03-24","site","removal","site 173","urban","Edmonton","Regular",1,-5668,402,"1 | 5 | 10",13
"2013-03-24","site","removal","site 173","urban","Edmonton","Regular",1,11218,-704,"1 | 5 | 10",26
"2013-03-24","site","removal","site 173","urban","Edmonton","Regular",2,6184,715,"1 | 5 | 10",39
"2013-03-31","terminal","addon","site 258","rural","Fort Saskatchewan","Regular",2,4520,-570,"1 | 5 | 10",13
"2013-03-31","terminal","addon","site 258","rural","Fort Saskatchewan","Regular",1,-2730,754,"1 | 5 | 10",26
"2013-03-31","terminal","addon","site 258","rural","Fort Saskatchewan","Regular",2,2423,-426,"1 | 5 | 10",39
"2013-03-31","site","removal","site 114","rural","Taber","Regular",1,10824,568,"1 | 5 | 10",13
"2013-03-31","site","removal","site 114","rural","Taber","Regular",1,-332,310,"1 | 5 | 10",26
"2013-03-31","site","removal","site 114","rural","Taber","Regular",2,5879,508,"1 | 5 | 10",39
"2013-03-31","site","removal","site 194","rural","High River","Regular",1,-3116,534,"1 | 5 | 10",13
"2013-03-31","site","removal","site 194","rural","High River","Regular",1,-2214,502,"1 | 5 | 10",26
"2013-03-31","site","removal","site 194","rural","High River","Regular",2,11935,521,"1 | 5 | 10",39
"2013-03-31","terminal","removal","site 525","rural","Okotoks","Regular",1,-8952,-125,"1 | 5 | 10",13
"2013-03-31","terminal","removal","site 525","rural","Okotoks","Regular",2,7501,349,"1 | 5 | 10",26
"2013-03-31","terminal","removal","site 525","rural","Okotoks","Regular",1,2639,139,"1 | 5 | 10",39
"2013-03-31","site","removal","site 526","rural","Gainford","Regular",1,-4339,-278,"1 | 5 | 10",13
"2013-03-31","site","removal","site 526","rural","Gainford","Regular",1,-7182,-299,"1 | 5 | 10",26
"2013-03-31","site","removal","site 526","rural","Gainford","Regular",2,10404,117,"1 | 5 | 10",39
"2013-03-31","terminal","addon","site 527","urban","Edmonton","Regular",1,6051,58,"1 | 5 | 10",13
"2013-03-31","terminal","addon","site 527","urban","Edmonton","Regular",2,6908,-90,"1 | 5 | 10",26
"2013-03-31","terminal","addon","site 527","urban","Edmonton","Regular",1,11882,607,"1 | 5 | 10",39
"2013-03-31","terminal","removal","site 528","urban","Edmonton","Regular",1,5583,649,"1 | 5 | 10",13
"2013-03-31","terminal","removal","site 528","urban","Edmonton","Regular",1,-2710,410,"1 | 5 | 10",26
"2013-03-31","terminal","removal","site 528","urban","Edmonton","Regular",2,5070,-418,"1 | 5 | 10",39
"2013-03-31","terminal","removal","site 108","urban","Edmonton","Regular",2,-4362,628,"1 | 5 | 10",13
"2013-03-31","terminal","removal","site 108","urban","Edmonton","Regular",1,5726,582,"1 | 5 | 10",26
"2013-03-31","terminal","removal","site 108","urban","Edmonton","Regular",1,-1634,-18,"1 | 5 | 10",39
"2013-04-07","terminal","removal","site 529","rural","Peace River","Regular",1,-3093,246,"1 | 5 | 10",13
"2013-04-07","terminal","removal","site 529","rural","Peace River","Regular",1,-2358,-24,"1 | 5 | 10",26
"2013-04-07","terminal","removal","site 529","rural","Peace River","Regular",2,-1483,-445,"1 | 5 | 10",39
"2013-04-07","terminal","removal","site 530","rural","Picture Butte","Regular",1,-1721,713,"1 | 5 | 10",13
"2013-04-07","terminal","removal","site 530","rural","Picture Butte","Regular",2,-6707,-598,"1 | 5 | 10",26
"2013-04-07","terminal","removal","site 530","rural","Picture Butte","Regular",2,-7004,-525,"1 | 5 | 10",39
"2013-04-07","terminal","removal","site 531","rural","Hinton","Regular",1,-1814,157,"1 | 5 | 10",13
"2013-04-07","terminal","removal","site 531","rural","Hinton","Regular",2,6671,-247,"1 | 5 | 10",26
"2013-04-07","terminal","removal","site 531","rural","Hinton","Regular",1,-34,-154,"1 | 5 | 10",39
"2013-04-07","terminal","removal","site 309","urban","Calgary","Regular",2,11647,-383,"1 | 5 | 10",13
"2013-04-07","terminal","removal","site 309","urban","Calgary","Regular",1,3746,286,"1 | 5 | 10",26
"2013-04-07","terminal","removal","site 309","urban","Calgary","Regular",1,3042,237,"1 | 5 | 10",39
"2013-04-07","terminal","removal","site 532","urban","Edmonton","Regular",1,-2239,-457,"1 | 5 | 10",13
"2013-04-07","terminal","removal","site 532","urban","Edmonton","Regular",2,10468,-355,"1 | 5 | 10",26
"2013-04-07","terminal","removal","site 532","urban","Edmonton","Regular",2,5807,878,"1 | 5 | 10",39
"2013-04-14","site","removal","site 533","urban","Edmonton","Regular",1,5355,131,"1 | 5 | 10",13
"2013-04-14","site","removal","site 533","urban","Edmonton","Regular",2,5874,548,"1 | 5 | 10",26
"2013-04-14","site","removal","site 533","urban","Edmonton","Regular",1,3248,706,"1 | 5 | 10",39
"2013-04-21","site","addon","site 534","rural","High Prairie","Regular",2,-5259,-676,"1 | 5 | 10",13
"2013-04-21","site","addon","site 534","rural","High Prairie","Regular",1,-3202,46,"1 | 5 | 10",26
"2013-04-21","site","addon","site 534","rural","High Prairie","Regular",2,10662,-286,"1 | 5 | 10",39
"2013-04-28","terminal","removal","site 535","urban","Calgary","Regular",1,7964,896,"1 | 5 | 10",13
"2013-04-28","terminal","removal","site 535","urban","Calgary","Regular",2,-8557,-320,"1 | 5 | 10",26
"2013-04-28","terminal","removal","site 535","urban","Calgary","Regular",1,-6311,-32,"1 | 5 | 10",39
"2013-04-28","site","removal","site 335","rural","Wembley","Regular",2,-2470,-424,"1 | 5 | 10",13
"2013-04-28","site","removal","site 335","rural","Wembley","Regular",1,1437,-57,"1 | 5 | 10",26
"2013-04-28","site","removal","site 335","rural","Wembley","Regular",1,-8807,-598,"1 | 5 | 10",39
"2013-05-05","site","addon","site 536","rural","Clairmont","Regular",1,6054,-552,"1 | 5 | 10",13
"2013-05-05","site","addon","site 536","rural","Clairmont","Regular",2,356,564,"1 | 5 | 10",26
"2013-05-05","site","addon","site 536","rural","Clairmont","Regular",2,-9250,539,"1 | 5 | 10",39
"2013-05-05","site","removal","site 537","urban","Calgary","Regular",1,-1018,-212,"1 | 5 | 10",13
"2013-05-05","site","removal","site 537","urban","Calgary","Regular",1,-655,700,"1 | 5 | 10",26
"2013-05-05","site","removal","site 537","urban","Calgary","Regular",2,-2100,739,"1 | 5 | 10",39
"2013-05-05","site","removal","site 311","urban","Grande Prairie","Regular",1,-7167,495,"1 | 5 | 10",13
"2013-05-05","site","removal","site 311","urban","Grande Prairie","Regular",1,8845,-282,"1 | 5 | 10",26
"2013-05-05","site","removal","site 311","urban","Grande Prairie","Regular",2,6313,107,"1 | 5 | 10",39
"2013-05-12","site","addon","site 538","rural","High River","Regular",2,8567,-454,"1 | 5 | 10",13
"2013-05-12","site","addon","site 538","rural","High River","Regular",1,-3283,834,"1 | 5 | 10",26
"2013-05-12","site","addon","site 538","rural","High River","Regular",1,-2551,757,"1 | 5 | 10",39
"2013-05-12","site","addon","site 539","urban","Grande Prairie","Casino",1,10402,525,"1 | 5 | 10",13
"2013-05-12","site","addon","site 539","urban","Grande Prairie","Casino",2,9180,104,"1 | 5 | 10",26
"2013-05-12","site","addon","site 539","urban","Grande Prairie","Casino",1,9893,-719,"1 | 5 | 10",39
"2013-05-12","site","addon","site 540","urban","Edmonton","Regular",1,3249,-750,"1 | 5 | 10",13
"2013-05-12","site","addon","site 540","urban","Edmonton","Regular",1,-7091,105,"1 | 5 | 10",26
"2013-05-12","site","addon","site 540","urban","Edmonton","Regular",1,9596,-622,"1 | 5 | 10",39
"2013-05-12","site","addon","site 541","urban","Edmonton","Regular",2,-6691,-69,"1 | 5 | 10",13
"2013-05-12","site","addon","site 541","urban","Edmonton","Regular",2,-8244,-338,"1 | 5 | 10",26
"2013-05-12","site","addon","site 541","urban","Edmonton","Regular",2,-5874,-769,"1 | 5 | 10",39
"2013-06-02","terminal","addon","site 420","rural","Acheson","Regular",2,8922,393,"1 | 5 | 10",13
"2013-06-02","terminal","addon","site 420","rural","Acheson","Regular",2,8045,567,"1 | 5 | 10",26
"2013-06-02","terminal","addon","site 420","rural","Acheson","Regular",1,2098,-123,"1 | 5 | 10",39
"2013-06-02","terminal","addon","site 359","urban","Grande Prairie","Casino",1,1006,-215,"1 | 5 | 10",13
"2013-06-02","terminal","addon","site 359","urban","Grande Prairie","Casino",2,-710,-234,"1 | 5 | 10",26
"2013-06-02","terminal","addon","site 359","urban","Grande Prairie","Casino",1,298,899,"1 | 5 | 10",39
"2013-06-02","terminal","addon","site 542","rural","Sherwood Park","Regular",1,-6919,-693,"1 | 5 | 10",13
"2013-06-02","terminal","addon","site 542","rural","Sherwood Park","Regular",1,-3875,-573,"1 | 5 | 10",26
"2013-06-02","terminal","addon","site 542","rural","Sherwood Park","Regular",2,2921,399,"1 | 5 | 10",39
"2013-06-09","terminal","addon","site 74","rural","Athabasca","GEC",1,-55,-457,"1 | 5 | 10",13
"2013-06-09","terminal","addon","site 74","rural","Athabasca","GEC",2,-7459,-634,"1 | 5 | 10",26
"2013-06-09","terminal","addon","site 74","rural","Athabasca","GEC",1,3827,-595,"1 | 5 | 10",39
"2013-06-09","terminal","removal","site 543","urban","Calgary","Regular",1,1306,-518,"1 | 5 | 10",13
"2013-06-09","terminal","removal","site 543","urban","Calgary","Regular",2,9289,-273,"1 | 5 | 10",26
"2013-06-09","terminal","removal","site 543","urban","Calgary","Regular",1,-2308,-507,"1 | 5 | 10",39
"2013-06-09","site","addon","site 544","rural","Fort Saskatchewan","Regular",2,3251,900,"1 | 5 | 10",13
"2013-06-09","site","addon","site 544","rural","Fort Saskatchewan","Regular",2,2471,-66,"1 | 5 | 10",26
"2013-06-09","site","addon","site 544","rural","Fort Saskatchewan","Regular",2,6087,266,"1 | 5 | 10",39
"2013-06-09","site","addon","site 545","urban","Edmonton","Regular",1,11443,-600,"1 | 5 | 10",13
"2013-06-09","site","addon","site 545","urban","Edmonton","Regular",1,-8065,877,"1 | 5 | 10",26
"2013-06-09","site","addon","site 545","urban","Edmonton","Regular",1,1930,17,"1 | 5 | 10",39
"2013-06-09","site","removal","site 546","rural","Cadogan","Regular",1,-6404,-686,"1 | 5 | 10",13
"2013-06-09","site","removal","site 546","rural","Cadogan","Regular",1,8149,-33,"1 | 5 | 10",26
"2013-06-09","site","removal","site 546","rural","Cadogan","Regular",2,6724,480,"1 | 5 | 10",39
"2013-06-09","site","addon","site 547","rural","Cadogan","Regular",1,11758,52,"1 | 5 | 10",13
"2013-06-09","site","addon","site 547","rural","Cadogan","Regular",1,-2876,-21,"1 | 5 | 10",26
"2013-06-09","site","addon","site 547","rural","Cadogan","Regular",1,-4578,-365,"1 | 5 | 10",39
"2013-06-09","terminal","addon","site 338","rural","Calmar","Regular",1,11865,-468,"1 | 5 | 10",13
"2013-06-09","terminal","addon","site 338","rural","Calmar","Regular",2,-7983,427,"1 | 5 | 10",26
"2013-06-09","terminal","addon","site 338","rural","Calmar","Regular",1,7215,590,"1 | 5 | 10",39
"2013-06-09","terminal","removal","site 312","rural","Edson","Regular",1,11669,315,"1 | 5 | 10",13
"2013-06-09","terminal","removal","site 312","rural","Edson","Regular",1,10637,562,"1 | 5 | 10",26
"2013-06-09","terminal","removal","site 312","rural","Edson","Regular",2,2522,783,"1 | 5 | 10",39
"2013-06-09","terminal","removal","site 548","rural","Banff","Regular",1,6998,771,"1 | 5 | 10",13
"2013-06-09","terminal","removal","site 548","rural","Banff","Regular",1,-1690,289,"1 | 5 | 10",26
"2013-06-09","terminal","removal","site 548","rural","Banff","Regular",1,7755,-450,"1 | 5 | 10",39
"2013-06-16","terminal","addon","site 246","urban","Calgary","Regular",1,11556,599,"1 | 5 | 10",13
"2013-06-16","terminal","addon","site 246","urban","Calgary","Regular",2,10008,404,"1 | 5 | 10",26
"2013-06-16","terminal","addon","site 246","urban","Calgary","Regular",1,-2108,-552,"1 | 5 | 10",39
"2013-06-16","terminal","addon","site 129","urban","Edmonton","Casino",2,-9251,323,"1 | 5 | 10",13
"2013-06-16","terminal","addon","site 129","urban","Edmonton","Casino",1,7852,-427,"1 | 5 | 10",26
"2013-06-16","terminal","addon","site 129","urban","Edmonton","Casino",1,-6568,142,"1 | 5 | 10",39
"2013-06-16","terminal","addon","site 549","rural","Bon Accord","Regular",1,-9289,-150,"1 | 5 | 10",13
"2013-06-16","terminal","addon","site 549","rural","Bon Accord","Regular",2,6119,-140,"1 | 5 | 10",26
"2013-06-16","terminal","addon","site 549","rural","Bon Accord","Regular",2,-581,799,"1 | 5 | 10",39
"2013-06-16","terminal","addon","site 291","rural","Peace River","Regular",2,-3127,-49,"1 | 5 | 10",13
"2013-06-16","terminal","addon","site 291","rural","Peace River","Regular",1,-7115,3,"1 | 5 | 10",26
"2013-06-16","terminal","addon","site 291","rural","Peace River","Regular",1,-9872,206,"1 | 5 | 10",39
"2013-06-16","site","removal","site 550","urban","Edmonton","Regular",1,-1391,469,"1 | 5 | 10",13
"2013-06-16","site","removal","site 550","urban","Edmonton","Regular",1,-988,-217,"1 | 5 | 10",26
"2013-06-16","site","removal","site 550","urban","Edmonton","Regular",1,-7446,895,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 450","rural","Clive","Regular",2,-4775,766,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 450","rural","Clive","Regular",1,8053,511,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 450","rural","Clive","Regular",1,1396,-763,"1 | 5 | 10",39
"2013-06-30","terminal","addon","site 222","urban","Calgary","Casino",1,6442,-260,"1 | 5 | 10",13
"2013-06-30","terminal","addon","site 222","urban","Calgary","Casino",2,-9632,332,"1 | 5 | 10",26
"2013-06-30","terminal","addon","site 222","urban","Calgary","Casino",2,-8994,-182,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 551","rural","Claresholm","Regular",1,-983,-489,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 551","rural","Claresholm","Regular",1,377,621,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 551","rural","Claresholm","Regular",2,2452,31,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 500","rural","Beaumont","Regular",1,11205,773,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 500","rural","Beaumont","Regular",2,7992,83,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 500","rural","Beaumont","Regular",1,9437,515,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 161","rural","Grande Cache","Regular",2,-5456,343,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 161","rural","Grande Cache","Regular",1,-750,-731,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 161","rural","Grande Cache","Regular",1,-3005,238,"1 | 5 | 10",39
"2013-06-30","site","removal","site 248","rural","Fox Creek","Regular",1,6836,165,"1 | 5 | 10",13
"2013-06-30","site","removal","site 248","rural","Fox Creek","Regular",2,-6797,157,"1 | 5 | 10",26
"2013-06-30","site","removal","site 248","rural","Fox Creek","Regular",2,-3598,-128,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 552","rural","Vermilion","Regular",1,-8348,469,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 552","rural","Vermilion","Regular",1,5716,149,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 552","rural","Vermilion","Regular",2,4692,-146,"1 | 5 | 10",39
"2013-06-30","terminal","removal","site 553","rural","Leduc","Regular",1,-6035,349,"1 | 5 | 10",13
"2013-06-30","terminal","removal","site 553","rural","Leduc","Regular",2,2506,873,"1 | 5 | 10",26
"2013-06-30","terminal","removal","site 553","rural","Leduc","Regular",2,-399,-619,"1 | 5 | 10",39
"2013-07-07","terminal","addon","site 478","urban","Edmonton","Regular",2,10611,-442,"1 | 5 | 10",13
"2013-07-07","terminal","addon","site 478","urban","Edmonton","Regular",1,-4801,840,"1 | 5 | 10",26
"2013-07-07","terminal","addon","site 478","urban","Edmonton","Regular",2,212,334,"1 | 5 | 10",39
"2013-07-07","terminal","addon","site 296","rural","Strathmore","GEC",1,9079,-138,"1 | 5 | 10",13
"2013-07-07","terminal","addon","site 296","rural","Strathmore","GEC",1,642,-470,"1 | 5 | 10",26
"2013-07-07","terminal","addon","site 296","rural","Strathmore","GEC",1,-8159,169,"1 | 5 | 10",39
"2013-07-14","site","removal","site 554","rural","High River","Regular",2,-709,104,"1 | 5 | 10",13
"2013-07-14","site","removal","site 554","rural","High River","Regular",2,-6563,-468,"1 | 5 | 10",26
"2013-07-14","site","removal","site 554","rural","High River","Regular",2,6526,-564,"1 | 5 | 10",39
"2013-07-14","site","removal","site 555","urban","Edmonton","Regular",1,3458,607,"1 | 5 | 10",13
"2013-07-14","site","removal","site 555","urban","Edmonton","Regular",1,-4198,-675,"1 | 5 | 10",26
"2013-07-14","site","removal","site 555","urban","Edmonton","Regular",2,-7747,8,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 275","rural","Wetaskiwin","GEC",2,6018,-697,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 275","rural","Wetaskiwin","GEC",1,7508,-585,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 275","rural","Wetaskiwin","GEC",2,-113,307,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 239","urban","Edmonton","Regular",2,-8586,-641,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 239","urban","Edmonton","Regular",2,6835,854,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 239","urban","Edmonton","Regular",1,7447,433,"1 | 5 | 10",39
"2013-07-14","site","addon","site 556","rural","Brooks","Regular",1,-3568,498,"1 | 5 | 10",13
"2013-07-14","site","addon","site 556","rural","Brooks","Regular",2,-4068,-712,"1 | 5 | 10",26
"2013-07-14","site","addon","site 556","rural","Brooks","Regular",1,1629,284,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 187","urban","Calgary","Casino",2,2450,396,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 187","urban","Calgary","Casino",2,3478,-89,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 187","urban","Calgary","Casino",1,1250,85,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 232","rural","Lac La Biche","GEC",2,2760,846,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 232","rural","Lac La Biche","GEC",2,-324,-26,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 232","rural","Lac La Biche","GEC",2,-7435,428,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 162","urban","Calgary","Regular",2,-2826,493,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 162","urban","Calgary","Regular",1,3544,-461,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 162","urban","Calgary","Regular",2,-3161,41,"1 | 5 | 10",39
"2013-07-14","terminal","addon","site 520","rural","Morinville","Regular",1,7219,538,"1 | 5 | 10",13
"2013-07-14","terminal","addon","site 520","rural","Morinville","Regular",2,7865,-511,"1 | 5 | 10",26
"2013-07-14","terminal","addon","site 520","rural","Morinville","Regular",1,-8636,18,"1 | 5 | 10",39
"2013-07-14","site","removal","site 407","rural","Brooks","Regular",1,6265,-391,"1 | 5 | 10",13
"2013-07-14","site","removal","site 407","rural","Brooks","Regular",1,9075,111,"1 | 5 | 10",26
"2013-07-14","site","removal","site 407","rural","Brooks","Regular",2,-1529,830,"1 | 5 | 10",39
"2013-07-14","site","removal","site 557","rural","Coronation","Regular",1,8386,-615,"1 | 5 | 10",13
"2013-07-14","site","removal","site 557","rural","Coronation","Regular",2,-1868,-458,"1 | 5 | 10",26
"2013-07-14","site","removal","site 557","rural","Coronation","Regular",2,-6369,273,"1 | 5 | 10",39
